Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
4885,CA-2014-104080,2014-03-09,2014-03-16,Standard Class,AH-10210,Consumer,92804,OFF-AR-10001972,3.36,2,0,0.8736
4891,CA-2013-135776,2013-12-24,2013-12-31,Standard Class,EH-13765,Corporate,98103,OFF-AR-10001246,8.82,3,0,2.5578
4892,CA-2013-135776,2013-12-24,2013-12-31,Standard Class,EH-13765,Corporate,98103,OFF-PA-10001295,37.94,2,0,18.2112
4893,CA-2013-135776,2013-12-24,2013-12-31,Standard Class,EH-13765,Corporate,98103,OFF-AR-10001231,4.2,2,0,1.176
4894,CA-2013-135776,2013-12-24,2013-12-31,Standard Class,EH-13765,Corporate,98103,OFF-ST-10002743,227.28,2,0,2.2728
4895,CA-2013-135776,2013-12-24,2013-12-31,Standard Class,EH-13765,Corporate,98103,OFF-PA-10004327,47.9,1,0,22.992
4896,CA-2013-135776,2013-12-24,2013-12-31,Standard Class,EH-13765,Corporate,98103,OFF-EN-10001990,61.96,2,0,30.3604
4897,CA-2013-135776,2013-12-24,2013-12-31,Standard Class,EH-13765,Corporate,98103,OFF-ST-10003470,1117.92,4,0,55.896
4900,CA-2013-130484,2013-08-23,2013-08-28,Standard Class,SG-20470,Consumer,97030,OFF-BI-10000088,26.352,8,0.7,-18.4464
4901,CA-2014-120936,2014-12-18,2014-12-22,Standard Class,CA-12310,Corporate,92804,OFF-ST-10001526,481.32,4,0,125.1432
4902,CA-2014-120936,2014-12-18,2014-12-22,Standard Class,CA-12310,Corporate,92804,OFF-SU-10002557,13.98,1,0,3.6348
4915,CA-2012-161830,2012-09-24,2012-09-26,Second Class,ME-17725,Consumer,98103,OFF-AR-10004042,35.96,2,0,10.4284
4916,CA-2012-161830,2012-09-24,2012-09-26,Second Class,ME-17725,Consumer,98103,OFF-BI-10001097,14.952,3,0.2,5.4201
4932,CA-2014-143651,2014-03-26,2014-03-31,Standard Class,FM-14215,Corporate,98103,OFF-AR-10001446,23.1,2,0,6.93
4933,CA-2012-106978,2012-09-28,2012-10-04,Standard Class,ZC-21910,Consumer,80013,OFF-EN-10004483,12.536,1,0.2,4.2309
4934,CA-2012-106978,2012-09-28,2012-10-04,Standard Class,ZC-21910,Consumer,80013,OFF-BI-10002012,1.08,2,0.7,-0.792
4935,CA-2012-106978,2012-09-28,2012-10-04,Standard Class,ZC-21910,Consumer,80013,OFF-FA-10003112,4.512,3,0.2,0.846
4936,CA-2012-155124,2012-03-15,2012-03-21,Standard Class,KS-16300,Corporate,84043,TEC-PH-10003356,16.776,3,0.2,1.6776
4938,CA-2011-157147,2011-01-14,2011-01-19,Standard Class,BD-11605,Consumer,94109,OFF-ST-10000078,1325.85,5,0,238.653
4939,CA-2011-157147,2011-01-14,2011-01-19,Standard Class,BD-11605,Consumer,94109,FUR-BO-10003034,333.999,3,0.15,3.9294
4940,CA-2011-157147,2011-01-14,2011-01-19,Standard Class,BD-11605,Consumer,94109,OFF-AR-10003514,19.9,5,0,6.567
4945,CA-2013-151372,2013-09-06,2013-09-07,First Class,JH-15985,Consumer,90278,OFF-PA-10004381,96.08,2,0,46.1184
4946,CA-2013-151372,2013-09-06,2013-09-07,First Class,JH-15985,Consumer,90278,OFF-BI-10000050,11.68,2,0.2,3.942
4947,CA-2013-151372,2013-09-06,2013-09-07,First Class,JH-15985,Consumer,90278,OFF-FA-10000304,4.36,2,0,1.7876
4948,CA-2011-102085,2011-10-04,2011-10-09,Standard Class,JD-16015,Consumer,98103,OFF-LA-10002475,29.24,4,0,13.7428
4949,CA-2014-107125,2014-11-28,2014-12-03,Standard Class,BD-11320,Consumer,90004,OFF-BI-10001989,117.488,7,0.2,41.1208
4950,CA-2014-107125,2014-11-28,2014-12-03,Standard Class,BD-11320,Consumer,90004,FUR-FU-10000732,18.84,3,0,6.0288
4953,CA-2014-117926,2014-12-09,2014-12-13,Second Class,AS-10225,Corporate,94109,OFF-AP-10002670,69.48,1,0,20.844
4955,CA-2011-160262,2011-06-09,2011-06-13,Second Class,TS-21205,Corporate,89031,OFF-AR-10002335,18.06,7,0,4.6956
4956,CA-2011-160262,2011-06-09,2011-06-13,Second Class,TS-21205,Corporate,89031,OFF-PA-10003641,79.14,3,0,36.4044
4957,CA-2011-160262,2011-06-09,2011-06-13,Second Class,TS-21205,Corporate,89031,FUR-FU-10002685,37.4,2,0,14.212
4960,CA-2013-166226,2013-11-19,2013-11-23,Standard Class,TC-21535,Home Office,90004,TEC-PH-10003357,61.192,1,0.2,6.1192
4961,CA-2013-166226,2013-11-19,2013-11-23,Standard Class,TC-21535,Home Office,90004,OFF-AP-10002867,67.84,1,0,18.3168
4962,CA-2011-156587,2011-03-07,2011-03-08,First Class,AB-10015,Consumer,98103,FUR-CH-10004477,48.712,1,0.2,5.4801
4963,CA-2011-156587,2011-03-07,2011-03-08,First Class,AB-10015,Consumer,98103,OFF-AR-10001427,17.94,3,0,4.6644
4964,CA-2011-156587,2011-03-07,2011-03-08,First Class,AB-10015,Consumer,98103,OFF-ST-10002344,242.94,3,0,4.8588
4975,CA-2013-164896,2013-11-08,2013-11-13,Standard Class,PS-19045,Home Office,92054,OFF-PA-10002246,12.9,2,0,6.321
4983,CA-2011-160066,2011-11-16,2011-11-22,Standard Class,AH-10075,Corporate,92646,OFF-LA-10001045,5.22,2,0,2.4012
4984,CA-2013-109925,2013-11-07,2013-11-11,Second Class,IM-15070,Consumer,92037,OFF-ST-10003442,84.84,3,0,22.9068
4987,CA-2013-149279,2013-04-25,2013-04-29,Standard Class,CL-12700,Home Office,80906,OFF-PA-10003441,15.552,3,0.2,5.4432
4988,CA-2013-149279,2013-04-25,2013-04-29,Standard Class,CL-12700,Home Office,80906,FUR-CH-10004287,1325.76,6,0.2,149.148
4989,CA-2013-149279,2013-04-25,2013-04-29,Standard Class,CL-12700,Home Office,80906,OFF-BI-10004040,3.108,2,0.7,-2.1756
4990,CA-2014-107321,2014-09-01,2014-09-05,Standard Class,AW-10930,Home Office,94109,OFF-BI-10004022,6.672,3,0.2,2.1684
4991,CA-2014-107321,2014-09-01,2014-09-05,Standard Class,AW-10930,Home Office,94109,TEC-PH-10002200,689.408,4,0.2,77.5584
4999,CA-2013-129238,2013-01-31,2013-02-04,Standard Class,SC-20050,Home Office,90004,TEC-PH-10004120,109.592,1,0.2,8.2194
5000,CA-2013-129238,2013-01-31,2013-02-04,Standard Class,SC-20050,Home Office,90004,OFF-PA-10003127,56.7,5,0,27.783
5001,CA-2014-159688,2014-05-08,2014-05-13,Standard Class,AB-10060,Home Office,90004,TEC-AC-10000736,79.99,1,0,28.7964
5004,CA-2013-155033,2013-10-08,2013-10-13,Standard Class,CC-12475,Consumer,90004,OFF-PA-10000143,10.56,2,0,5.0688
5012,US-2014-139647,2014-05-12,2014-05-14,First Class,TS-21370,Corporate,85023,FUR-BO-10004467,209.979,7,0.7,-356.9643
5018,CA-2011-127558,2011-11-15,2011-11-18,First Class,SS-20410,Consumer,90004,FUR-FU-10002505,10.11,3,0,3.2352
5019,CA-2011-127558,2011-11-15,2011-11-18,First Class,SS-20410,Consumer,90004,TEC-AC-10003832,772.47,3,0,146.7693
5020,CA-2011-127558,2011-11-15,2011-11-18,First Class,SS-20410,Consumer,90004,OFF-SU-10002537,20.46,2,0,5.3196
5022,CA-2013-133795,2013-12-19,2013-12-25,Standard Class,JE-15475,Consumer,92037,TEC-AC-10001465,72.64,2,0,21.792
5023,CA-2013-133795,2013-12-19,2013-12-25,Standard Class,JE-15475,Consumer,92037,TEC-AC-10003832,772.47,3,0,146.7693
5024,CA-2013-133795,2013-12-19,2013-12-25,Standard Class,JE-15475,Consumer,92037,FUR-FU-10003731,39.92,4,0,11.1776
5030,CA-2014-139304,2014-01-30,2014-02-03,Standard Class,VG-21790,Consumer,94109,OFF-AR-10001216,8.34,3,0,2.1684
5031,CA-2014-139304,2014-01-30,2014-02-03,Standard Class,VG-21790,Consumer,94109,OFF-SU-10001664,8.57,1,0,2.2282
5032,CA-2014-139304,2014-01-30,2014-02-03,Standard Class,VG-21790,Consumer,94109,OFF-BI-10002498,119.616,8,0.2,40.3704
5036,CA-2011-169803,2011-04-06,2011-04-12,Standard Class,SC-20260,Corporate,98103,FUR-TA-10000688,653.55,3,0,111.1035
5037,CA-2011-169803,2011-04-06,2011-04-12,Standard Class,SC-20260,Corporate,98103,TEC-AC-10003441,33.9,2,0,2.034
5042,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Consumer,90004,OFF-PA-10002421,67.71,3,0,32.5008
5043,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Consumer,90004,OFF-AP-10000055,129.92,4,0,38.976
5044,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Consumer,90004,FUR-FU-10000965,467.46,9,0,191.6586
5045,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Consumer,90004,OFF-PA-10001363,61.4,5,0,28.858
5046,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Consumer,90004,OFF-ST-10001496,720.76,4,0,187.3976
5047,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Consumer,90004,OFF-BI-10004656,5.184,3,0.2,1.8144
5048,CA-2013-158694,2013-11-11,2013-11-14,Second Class,AI-10855,Consumer,90004,OFF-AR-10001227,14.7,5,0,3.969
5051,CA-2012-150511,2012-09-18,2012-09-24,Standard Class,AB-10060,Home Office,98198,OFF-PA-10001776,18.54,2,0,8.7138
5057,CA-2012-162166,2012-09-08,2012-09-11,First Class,NM-18520,Consumer,92553,OFF-PA-10002606,26.4,5,0,11.88
5058,CA-2012-162166,2012-09-08,2012-09-11,First Class,NM-18520,Consumer,92553,OFF-ST-10002486,41.88,6,0,0.8376
5068,CA-2014-160934,2014-01-16,2014-01-20,Standard Class,TT-21460,Home Office,90004,OFF-AR-10003504,21.4,5,0,6.206
5074,CA-2012-145485,2012-11-05,2012-11-05,Same Day,JM-16195,Consumer,94109,OFF-ST-10000649,62.8,4,0,15.7
5075,CA-2014-151071,2014-04-26,2014-04-30,Second Class,MB-18085,Consumer,90004,OFF-BI-10002103,13.904,2,0.2,4.5188
5080,US-2014-133312,2014-11-26,2014-11-30,Standard Class,BD-11500,Consumer,94109,FUR-BO-10002213,359.499,3,0.15,-29.6058
5081,US-2014-133312,2014-11-26,2014-11-30,Standard Class,BD-11500,Consumer,94109,OFF-ST-10001325,10.48,1,0,2.8296
5090,CA-2014-132738,2014-08-05,2014-08-08,First Class,HM-14860,Corporate,80538,OFF-PA-10001752,7.968,2,0.2,2.8884
5091,CA-2014-132738,2014-08-05,2014-08-08,First Class,HM-14860,Corporate,80538,OFF-EN-10001141,8.784,1,0.2,3.1842
5092,CA-2014-156720,2014-12-31,2015-01-04,Standard Class,JM-15580,Consumer,80538,OFF-FA-10003472,3.024,3,0.2,-0.6048
5100,CA-2012-141936,2012-08-07,2012-08-12,Standard Class,PN-18775,Home Office,93309,OFF-BI-10002194,19.152,3,0.2,6.4638
5115,CA-2013-150658,2013-11-18,2013-11-23,Standard Class,MS-17365,Consumer,88220,OFF-BI-10004140,10.776,3,0.2,3.3675
5132,CA-2014-146626,2014-12-30,2015-01-06,Standard Class,BP-11185,Corporate,92804,FUR-FU-10002501,101.12,8,0,37.4144
5136,CA-2013-151323,2013-10-24,2013-10-29,Standard Class,AB-10255,Home Office,98103,OFF-FA-10002983,17.05,5,0,8.184
5137,CA-2012-146696,2012-12-14,2012-12-19,Standard Class,RD-19480,Consumer,92037,OFF-BI-10002432,8.096,2,0.2,2.7324
5141,CA-2012-154886,2012-11-08,2012-11-12,Standard Class,SW-20455,Consumer,94109,TEC-AC-10001956,119.9,2,0,43.164
5145,CA-2014-161333,2014-02-03,2014-02-08,Standard Class,JL-15835,Consumer,90004,FUR-FU-10003039,86.26,2,0,29.3284
5146,CA-2014-161333,2014-02-03,2014-02-08,Standard Class,JL-15835,Consumer,90004,OFF-ST-10000464,139.04,4,0,38.9312
5147,CA-2014-161333,2014-02-03,2014-02-08,Standard Class,JL-15835,Consumer,90004,OFF-AP-10000252,46.8,4,0,16.38
5148,CA-2014-128734,2014-12-25,2015-01-01,Standard Class,JL-15175,Home Office,85224,FUR-FU-10001731,8.544,4,0.2,1.9224
5149,CA-2014-128734,2014-12-25,2015-01-01,Standard Class,JL-15175,Home Office,85224,FUR-CH-10001394,842.376,3,0.2,105.297
5151,CA-2014-125101,2014-03-07,2014-03-11,Second Class,SH-19975,Corporate,94109,OFF-ST-10000675,67.78,2,0,16.945
5152,CA-2014-169929,2014-09-26,2014-09-29,First Class,LS-17200,Corporate,59601,OFF-ST-10002352,39.9,5,0,10.374
5160,CA-2012-156146,2012-10-26,2012-10-30,Second Class,AG-10495,Corporate,85345,TEC-PH-10001700,105.584,2,0.2,9.2386
5161,CA-2012-156146,2012-10-26,2012-10-30,Second Class,AG-10495,Corporate,85345,TEC-PH-10001527,68.72,2,0.2,-14.603
5162,CA-2011-111192,2011-07-30,2011-08-05,Standard Class,TS-21430,Corporate,98103,FUR-BO-10002916,1367.84,8,0,259.8896
5164,CA-2012-161627,2012-07-06,2012-07-11,Standard Class,SJ-20215,Consumer,91104,FUR-CH-10003968,170.352,3,0.2,-17.0352
5174,CA-2012-107741,2012-03-08,2012-03-10,First Class,FC-14335,Corporate,81001,OFF-AR-10002399,3.408,1,0.2,0.8946
5177,CA-2013-148908,2013-11-06,2013-11-09,First Class,JH-15985,Consumer,94109,OFF-BI-10002082,53.248,2,0.2,19.968
5179,US-2012-120502,2012-04-13,2012-04-19,Standard Class,BT-11395,Corporate,90004,FUR-FU-10004973,37.68,2,0,15.8256
5180,US-2012-120502,2012-04-13,2012-04-19,Standard Class,BT-11395,Corporate,90004,TEC-PH-10003645,258.576,2,0.2,19.3932
5181,US-2012-120502,2012-04-13,2012-04-19,Standard Class,BT-11395,Corporate,90004,OFF-AP-10004980,75.84,2,0,29.5776
5192,US-2014-141943,2014-05-06,2014-05-10,Standard Class,DK-12985,Consumer,94109,OFF-EN-10002592,23.16,2,0,11.58
5197,CA-2011-159709,2011-05-10,2011-05-15,Standard Class,AI-10855,Consumer,98031,OFF-EN-10001434,158.13,3,0,77.4837
5198,CA-2011-159709,2011-05-10,2011-05-15,Standard Class,AI-10855,Consumer,98031,TEC-PH-10003988,43.6,5,0.2,4.36
5203,CA-2012-142454,2012-08-15,2012-08-19,Standard Class,RE-19450,Consumer,94601,FUR-FU-10004018,104.23,7,0,28.1421
5204,CA-2012-142454,2012-08-15,2012-08-19,Standard Class,RE-19450,Consumer,94601,OFF-ST-10003638,70.26,3,0,18.9702
5213,CA-2013-145898,2013-09-27,2013-09-27,Same Day,CM-12445,Consumer,92374,OFF-ST-10004507,51.45,3,0,13.8915
5214,CA-2013-145898,2013-09-27,2013-09-27,Same Day,CM-12445,Consumer,92374,OFF-LA-10000262,7.83,3,0,3.6018
5215,CA-2013-145898,2013-09-27,2013-09-27,Same Day,CM-12445,Consumer,92374,OFF-AR-10002445,35.4,5,0,13.452
5216,CA-2013-145898,2013-09-27,2013-09-27,Same Day,CM-12445,Consumer,92374,OFF-PA-10001667,29.9,5,0,13.455
5218,CA-2014-134635,2014-04-16,2014-04-18,Second Class,NS-18640,Corporate,90004,OFF-PA-10002254,79.14,3,0,36.4044
5225,US-2014-109582,2014-09-13,2014-09-18,Second Class,JM-15865,Consumer,90004,OFF-PA-10004071,166.44,3,0,79.8912
5229,US-2011-147648,2011-11-26,2011-12-01,Standard Class,LS-16975,Home Office,94109,OFF-PA-10001033,81.98,2,0,40.1702
5230,CA-2014-124436,2014-03-20,2014-03-23,Second Class,SA-20830,Consumer,93727,OFF-BI-10001553,14.624,2,0.2,5.1184
5231,CA-2014-124436,2014-03-20,2014-03-23,Second Class,SA-20830,Consumer,93727,FUR-TA-10001095,697.16,5,0.2,8.7145
5232,CA-2014-124436,2014-03-20,2014-03-23,Second Class,SA-20830,Consumer,93727,FUR-FU-10001185,30.93,1,0,12.6813
5233,CA-2014-124436,2014-03-20,2014-03-23,Second Class,SA-20830,Consumer,93727,OFF-BI-10000343,27.496,7,0.2,9.2799
5235,CA-2014-131037,2014-08-23,2014-08-24,First Class,TM-21490,Consumer,94109,FUR-TA-10001768,210.008,1,0.2,2.6251
5240,CA-2013-116561,2013-09-12,2013-09-18,Standard Class,EB-14110,Consumer,95123,OFF-ST-10004186,332.94,3,0,6.6588
5241,CA-2013-116561,2013-09-12,2013-09-18,Standard Class,EB-14110,Consumer,95123,OFF-BI-10001658,39.872,2,0.2,12.9584
5242,CA-2013-110730,2013-09-24,2013-09-27,Second Class,CM-11815,Corporate,98103,OFF-SU-10004737,13.68,2,0,3.6936
5245,CA-2013-156265,2013-08-03,2013-08-05,Second Class,BF-11020,Corporate,90004,FUR-TA-10001691,136.464,2,0.2,15.3522
5246,CA-2013-156265,2013-08-03,2013-08-05,Second Class,BF-11020,Corporate,90004,TEC-PH-10001918,333.576,3,0.2,33.3576
5247,CA-2013-156265,2013-08-03,2013-08-05,Second Class,BF-11020,Corporate,90004,OFF-BI-10000285,12.544,2,0.2,4.704
5249,US-2014-110989,2014-11-04,2014-11-06,Second Class,EJ-14155,Consumer,98103,TEC-AC-10002345,43.5,3,0,10.875
5254,US-2011-131982,2011-03-07,2011-03-11,Second Class,NP-18685,Home Office,98198,OFF-BI-10004224,107.648,2,0.2,33.64
5258,US-2014-114034,2014-01-04,2014-01-09,Standard Class,DL-13315,Consumer,91730,OFF-PA-10004735,38.88,6,0,18.6624
5259,US-2014-115595,2014-10-10,2014-10-12,First Class,XP-21865,Consumer,90004,OFF-PA-10001745,35.2,5,0,16.544
5266,CA-2014-147452,2014-10-01,2014-10-04,First Class,CS-11845,Corporate,98103,OFF-PA-10001838,11.76,2,0,5.7624
5267,CA-2014-147452,2014-10-01,2014-10-04,First Class,CS-11845,Corporate,98103,OFF-PA-10004039,167.94,3,0,82.2906
5268,CA-2014-147452,2014-10-01,2014-10-04,First Class,CS-11845,Corporate,98103,OFF-AP-10001626,3.89,1,0,1.0114
5270,CA-2014-144484,2014-09-12,2014-09-12,Same Day,CB-12025,Consumer,94109,FUR-FU-10000260,32.36,4,0,11.6496
5271,CA-2014-144484,2014-09-12,2014-09-12,Same Day,CB-12025,Consumer,94109,OFF-AP-10004487,406.6,5,0,113.848
5272,CA-2014-125913,2014-01-17,2014-01-17,Same Day,JO-15145,Corporate,90004,FUR-FU-10001487,27.92,4,0,8.0968
5273,CA-2014-125913,2014-01-17,2014-01-17,Same Day,JO-15145,Corporate,90004,FUR-TA-10001520,399.672,7,0.2,-14.9877
5284,CA-2011-133424,2011-03-30,2011-04-04,Standard Class,Dl-13600,Corporate,98103,OFF-ST-10002957,15.84,3,0,0
5285,CA-2011-133424,2011-03-30,2011-04-04,Standard Class,Dl-13600,Corporate,98103,OFF-LA-10002312,44.4,3,0,22.2
5286,CA-2014-105991,2014-05-06,2014-05-07,First Class,LH-17020,Consumer,80027,OFF-EN-10002600,21.24,9,0.2,7.434
5287,CA-2014-105991,2014-05-06,2014-05-07,First Class,LH-17020,Consumer,80027,OFF-BI-10003274,9.552,8,0.7,-7.3232
5288,CA-2014-105991,2014-05-06,2014-05-07,First Class,LH-17020,Consumer,80027,FUR-BO-10004467,89.991,3,0.7,-152.9847
5289,US-2014-136784,2014-05-01,2014-05-06,Standard Class,AD-10180,Home Office,94109,OFF-PA-10000675,163.96,4,0,80.3404
5299,CA-2013-106656,2013-09-24,2013-09-27,First Class,DV-13045,Corporate,92037,OFF-EN-10001509,4.08,2,0,1.9176
5300,CA-2013-106656,2013-09-24,2013-09-27,First Class,DV-13045,Corporate,92037,OFF-LA-10003148,18.9,3,0,8.694
5314,CA-2014-137876,2014-05-01,2014-05-06,Standard Class,DJ-13510,Corporate,94109,FUR-FU-10000222,64.96,2,0,21.4368
5315,CA-2014-137876,2014-05-01,2014-05-06,Standard Class,DJ-13510,Corporate,94109,OFF-EN-10001219,30.56,4,0,14.9744
5325,CA-2012-119508,2012-12-04,2012-12-09,Standard Class,TZ-21580,Consumer,90712,OFF-AR-10003723,16.9,5,0,6.253
5326,CA-2012-119508,2012-12-04,2012-12-09,Standard Class,TZ-21580,Consumer,90712,FUR-FU-10004270,25.08,6,0,9.0288
5328,CA-2011-130813,2011-01-07,2011-01-09,Second Class,LS-17230,Consumer,90004,OFF-PA-10002005,19.44,3,0,9.3312
5337,CA-2012-169278,2012-05-21,2012-05-25,Standard Class,ME-18010,Corporate,98103,OFF-BI-10001636,26.976,4,0.2,8.7672
5338,CA-2014-111577,2014-10-17,2014-10-22,Standard Class,AJ-10780,Corporate,85254,OFF-PA-10000062,307.776,7,0.2,111.5688
5346,CA-2014-108539,2014-03-22,2014-03-24,Second Class,SC-20725,Consumer,90004,OFF-ST-10003208,725.84,4,0,210.4936
5347,CA-2014-108539,2014-03-22,2014-03-24,Second Class,SC-20725,Consumer,90004,OFF-BI-10003981,10.896,3,0.2,3.9498
5348,CA-2014-108539,2014-03-22,2014-03-24,Second Class,SC-20725,Consumer,90004,OFF-BI-10001031,8.544,2,0.2,2.8836
5355,CA-2011-113768,2011-05-13,2011-05-19,Standard Class,AH-10030,Corporate,90004,FUR-CH-10002439,279.456,6,0.2,20.9592
5356,CA-2011-113768,2011-05-13,2011-05-19,Standard Class,AH-10030,Corporate,90004,OFF-PA-10003063,8,2,0,3.84
5357,CA-2013-138037,2013-09-30,2013-10-04,Standard Class,AR-10540,Consumer,94109,OFF-BI-10002982,27.24,5,0.2,9.534
5358,CA-2011-150490,2011-08-05,2011-08-11,Standard Class,SS-20590,Consumer,94109,TEC-AC-10004510,16.36,1,0,1.636
5359,CA-2011-150490,2011-08-05,2011-08-11,Standard Class,SS-20590,Consumer,94109,OFF-ST-10000321,15.78,2,0,0.6312
5360,CA-2011-150490,2011-08-05,2011-08-11,Standard Class,SS-20590,Consumer,94109,OFF-AR-10004602,45.98,2,0,12.8744
5365,CA-2011-123477,2011-01-19,2011-01-22,Second Class,DW-13195,Corporate,97477,OFF-AP-10000692,64.864,4,0.2,6.4864
5367,CA-2014-158071,2014-06-11,2014-06-16,Standard Class,BD-11320,Consumer,98103,TEC-PH-10002923,88.776,3,0.2,7.7679
5368,CA-2014-158071,2014-06-11,2014-06-16,Standard Class,BD-11320,Consumer,98103,OFF-LA-10004689,11.56,4,0,5.4332
5369,CA-2014-158071,2014-06-11,2014-06-16,Standard Class,BD-11320,Consumer,98103,OFF-ST-10001228,15.58,1,0,3.895
5376,CA-2014-134152,2014-05-28,2014-06-01,Standard Class,RP-19855,Corporate,98103,TEC-AC-10004510,98.16,6,0,9.816
5377,CA-2014-134152,2014-05-28,2014-06-01,Standard Class,RP-19855,Corporate,98103,OFF-AR-10003631,31.44,3,0,7.86
5380,CA-2013-136021,2013-08-15,2013-08-19,Standard Class,JM-15580,Consumer,90004,OFF-PA-10000551,15.54,3,0,7.6146
5381,CA-2013-136021,2013-08-15,2013-08-19,Standard Class,JM-15580,Consumer,90004,TEC-MA-10000423,105.552,6,0.2,35.6238
5388,CA-2014-164707,2014-02-19,2014-02-22,Second Class,CV-12805,Corporate,90004,TEC-PH-10001924,167.976,3,0.2,10.4985
5389,CA-2014-164707,2014-02-19,2014-02-22,Second Class,CV-12805,Corporate,90004,TEC-AC-10004864,109.53,3,0,47.0979
5390,CA-2014-164707,2014-02-19,2014-02-22,Second Class,CV-12805,Corporate,90004,OFF-LA-10004345,9.82,2,0,4.8118
5391,CA-2014-163874,2014-11-11,2014-11-13,Second Class,NC-18535,Corporate,98103,OFF-BI-10000088,26.352,3,0.2,9.5526
5396,CA-2011-104829,2011-11-18,2011-11-21,Second Class,JG-15805,Corporate,84604,OFF-PA-10003016,21.98,7,0,9.891
5397,US-2013-147340,2013-09-25,2013-09-25,Same Day,EB-13750,Corporate,94109,FUR-FU-10002501,63.2,5,0,23.384
5398,CA-2013-145492,2013-11-21,2013-11-28,Standard Class,MC-17605,Corporate,90004,OFF-AP-10003622,39,12,0,11.31
5400,CA-2013-117681,2013-04-10,2013-04-15,Standard Class,HF-14995,Consumer,90004,FUR-BO-10001798,556.665,5,0.15,6.549
5401,CA-2014-132262,2014-09-22,2014-09-24,First Class,ML-18265,Consumer,98103,TEC-AC-10000158,71.98,2,0,15.1158
5402,CA-2014-132262,2014-09-22,2014-09-24,First Class,ML-18265,Consumer,98103,TEC-AC-10000303,79.98,2,0,26.3934
5405,US-2013-143280,2013-02-22,2013-02-26,Standard Class,TZ-21580,Consumer,90004,TEC-PH-10002398,445.96,5,0.2,55.745
5406,US-2013-143280,2013-02-22,2013-02-26,Standard Class,TZ-21580,Consumer,90004,TEC-AC-10003399,36.24,1,0,15.2208
5407,US-2013-143280,2013-02-22,2013-02-26,Standard Class,TZ-21580,Consumer,90004,OFF-FA-10000992,10.65,3,0,5.0055
5408,CA-2014-108854,2014-12-09,2014-12-15,Standard Class,DM-13345,Corporate,94109,OFF-PA-10003021,87.92,4,0,40.4432
5409,CA-2014-108854,2014-12-09,2014-12-15,Standard Class,DM-13345,Corporate,94109,OFF-BI-10002854,22.424,1,0.2,8.409
5410,CA-2014-108854,2014-12-09,2014-12-15,Standard Class,DM-13345,Corporate,94109,OFF-BI-10001670,90.48,3,0.2,33.93
5411,CA-2014-108854,2014-12-09,2014-12-15,Standard Class,DM-13345,Corporate,94109,OFF-ST-10001837,42.76,1,0,11.1176
5412,CA-2014-166856,2014-09-19,2014-09-23,Standard Class,TS-21505,Consumer,88101,OFF-BI-10002012,10.08,7,0.2,3.528
5413,CA-2014-166856,2014-09-19,2014-09-23,Standard Class,TS-21505,Consumer,88101,TEC-AC-10004992,101.34,3,0,8.1072
5423,US-2013-163258,2013-12-30,2014-01-03,Standard Class,PF-19225,Consumer,90004,OFF-BI-10000138,11.232,3,0.2,3.9312
5426,CA-2013-153598,2013-12-04,2013-12-07,First Class,NM-18520,Consumer,90004,TEC-AC-10003870,1649.95,5,0,659.98
5427,CA-2013-153598,2013-12-04,2013-12-07,First Class,NM-18520,Consumer,90004,FUR-FU-10001085,111.9,6,0,51.474
5428,US-2013-108497,2013-06-15,2013-06-15,Same Day,MH-17290,Home Office,90004,FUR-BO-10004218,599.165,5,0.15,35.245
